id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H268,Federated Unlearning: a Perspective of Stability and Fairness,0,ALL,historical,0.808616702563052,0.8689119652170311,-9.645607694612941,0.8511283627745936,0.9004552312072267,5.103302911388794e-16,1.4012668751854576
H269,torchmSAT: A GPU-Accelerated Approximation To The Maximum Satisfiability Problem,0,ALL,historical,0.7340647062268738,0.8229328133735365,-9.645607694612941,0.772656920888639,0.8528069429325855,5.103302911388794e-16,1.3003710910569812
H270,A call for embodied AI,0,ALL,historical,0.6250071274751925,0.6082876041591186,-8.95246502143048,0.6578658237509417,0.630369677446874,0.09956662264025122,1.2795049575588808
H271,UrbanKGent: A Unified Large Language Model Agent Framework for Urban Knowledge Graph Construction,0,ALL,historical,0.5063710653638329,0.7873765317747976,-8.215488390504936,0.5329926706354915,0.8159598962241601,0.2054297832059421,1.5927365115025767
H272,Large-Language-Model Empowered Dose Volume Histogram Prediction for Intensity Modulated Radiotherapy,0,ALL,historical,0.9133316488912037,0.8839456656432472,-9.645607694612941,0.9613485209086133,0.9160346854385968,5.103302911388794e-16,1.5019065650777694
H273,GraphTranslator: Aligning Graph Model to Large Language Model for Open-ended Tasks,0,ALL,historical,0.5915919818871106,0.5995287866359165,-6.658573767178452,0.6226939332048876,0.6212928970897442,0.42907310626394973,2.06787222989558
H274,Stitching Sub-Trajectories with Conditional Diffusion Model for Goal-Conditioned Offline RL,0,ALL,historical,0.8129232738546364,0.9134232791304094,-9.645607694612941,0.8556613447930951,0.9465823960589589,5.103302911388794e-16,1.4417949926816447
H275,News Recommendation with Attention Mechanism,0,ALL,historical,0.3687419367525612,0.8448824060346819,-8.531515656216639,0.388127922561763,0.8755533503084576,0.16003398126421914,1.4110299714567245
H276,Particle Filter SLAM for Vehicle Localization,0,ALL,historical,0.343105176881072,0.5791827949543292,-7.9804712284508,0.36114335325086067,0.6002083046601672,0.23918887205382644,1.3670535064633884
H277,On the Self-Verification Limitations of Large Language Models on Reasoning and Planning Tasks,0,ALL,historical,0.7344748767630634,0.0,-5.773642333106266,0.7730886554494252,2.3010527426233145e-16,0.5561892651266253,2.0089440871761037
H278,Transformer Mechanisms Mimic Frontostriatal Gating Operations When Trained on Human Working Memory Tasks,0,ALL,historical,0.8437288979168014,0.0,-7.343036510100678,0.8880865226173631,2.3010527426233145e-16,0.3307533140010534,1.5373525030965243
H279,BERT4FCA: A Method for Bipartite Link Prediction using Formal Concept Analysis and BERT,0,ALL,historical,0.37578374237102086,0.6901114359555391,-7.760686101528244,0.3955399392416301,0.7151638802290903,0.27075995206505127,1.5654629357392045
H280,FGeo-DRL: Deductive Reasoning for Geometric Problems through Deep Reinforcement Learning,0,ALL,historical,0.7804299529284455,0.890291897968869,-9.645607694612941,0.821459742286793,0.9226112988641413,5.103302911388794e-16,1.3952568329207489
H281,Graph-Skeleton: ~1% Nodes are Sufficient to Represent Billion-Scale Graph,0,ALL,historical,0.8774165525962853,0.8574089239007393,-7.699705114804068,0.9235452489609847,0.8885346061696136,0.2795195785147099,2.1484628303912534
H282,Reinforcement Learning for Solving Stochastic Vehicle Routing Problem with Time Windows,0,ALL,historical,0.8083405329218187,0.8794385638744391,-9.645607694612941,0.8508376739799572,0.9113639667377755,5.103302911388794e-16,1.4097613125741875
H283,Social network analysis for personalized characterization and risk assessment of alcohol use disorders in adolescents using semantic technologies,0,ALL,historical,0.8408966043105812,0.8109649682233715,-8.792932806855436,0.8851053259486347,0.8404046407395752,0.12248266059622867,1.6866146248411398
H284,HIP Network: Historical Information Passing Network for Extrapolation Reasoning on Temporal Knowledge Graph,0,ALL,historical,0.6992124314727408,0.7365427372934694,-9.645607694612941,0.735972346532914,0.7632807319415138,5.103302911388794e-16,1.1994024627795437
H285,XRL-Bench: A Benchmark for Evaluating and Comparing Explainable Reinforcement Learning Techniques,0,ALL,historical,0.6196636798583977,0.8571457073708338,-8.832222830255978,0.6522414533820897,0.8882618343460211,0.116838837059168,1.524499722830409
H286,KGroot: Enhancing Root Cause Analysis through Knowledge Graphs and Graph Convolutional Neural Networks,0,ALL,historical,0.8733911507091047,0.9021469078334095,-9.645607694612941,0.9193082183544118,0.934896669621894,5.103302911388794e-16,1.483363910381046
H287,Beyond A*: Better Planning with Transformers via Search Dynamics Bootstrapping,0,ALL,historical,0.8207239908447026,0.8418263627738739,-9.645607694612941,0.8638721713307839,0.8723863664813873,5.103302911388794e-16,1.3890068302497385
H288,Diffusion Model-Based Multiobjective Optimization for Gasoline Blending Scheduling,0,ALL,historical,0.8550397639911151,0.8323436978750121,-9.645607694612941,0.8999920384110375,0.8625594616213161,5.103302911388794e-16,1.4100412000258844
H289,SHM-Traffic: DRL and Transfer learning based UAV Control for Structural Health Monitoring of Bridges with Traffic,0,ALL,historical,0.5766845182764979,0.722342265060602,-8.952466309247022,0.6070027348215186,0.7485647537762176,0.09956643765157779,1.3333700850071335
H290,A Relation-Interactive Approach for Message Passing in Hyper-relational Knowledge Graphs,0,ALL,historical,0.6275789500929407,0.9205066730343046,-8.701208094868262,0.6605728556080038,0.953922931522607,0.13565847581949453,1.630742819253225
H291,IntSat: Integer Linear Programming by Conflict-Driven Constraint-Learning,0,ALL,historical,0.7287997355408554,0.8853213397163903,-9.069964898484876,0.767115153242926,0.9174602992696694,0.0826883285002636,1.5543811832607355
H292,Negative Sampling in Knowledge Graph Representation Learning: A Review,0,ALL,historical,0.675947153082113,0.755031416753714,-9.645607694612941,0.7114839353445905,0.7824405879505545,5.103302911388794e-16,1.1951396186361174
H293,On the Roles of LLMs in Planning: Embedding LLMs into Planning Graphs,0,ALL,historical,0.8446923683661554,0.8740906080143227,-9.645607694612941,0.8891006459016597,0.9058218692373639,5.103302911388794e-16,1.4359380121112202
H294,ChatGPT4PCG 2 Competition: Prompt Engineering for Science Birds Level Generation,0,ALL,historical,0.503891899343978,0.7367029949315066,-7.931799576183033,0.530383166640784,0.7634468072567219,0.24618032160976316,1.6505147831424125
H295,PPS-QMIX: Periodically Parameter Sharing for Accelerating Convergence of Multi-Agent Reinforcement Learning,0,ALL,historical,0.3722015162822516,0.8857713926183566,-8.64677796794877,0.3917693836540959,0.9179266900044251,0.14347710265770594,1.4064496155710817
H296,Emerging Synergies Between Large Language Models and Machine Learning in Ecommerce Recommendations,0,ALL,historical,0.2946171063683273,0.7726778405707642,-8.348343092688559,0.3101061041576867,0.8007276127289435,0.18634584203468826,1.354531578596025
H297,Where the Really Hard Quadratic Assignment Problems Are: the QAP-SAT instances,0,ALL,historical,0.872594095295677,0.8363251192362766,-9.645607694612941,0.9184692590960623,0.8666854166500231,5.103302911388794e-16,1.4281237405968699
H298,Domain-Agnostic Mutual Prompting for Unsupervised Domain Adaptation,0,ALL,historical,0.32406342888928696,0.8465429949843549,-8.840894919938574,0.3411005174533269,0.8772742220037213,0.11559313294321008,1.2636826239236638
H299,Localized Zeroth-Order Prompt Optimization,0,ALL,historical,0.6834395455746853,0.9288064241087621,-9.645607694612941,0.7193702277440115,0.9625239803881803,5.103302911388794e-16,1.3455153665057549
H300,OPEx: A Component-Wise Analysis of LLM-Centric Agents in Embodied Instruction Following,0,ALL,historical,0.8363145877522585,0.8379755926469563,-9.645607694612941,0.8802824175927598,0.8683958055917196,5.103302911388794e-16,1.3989425785475849
H301,CLEVR-POC: Reasoning-Intensive Visual Question Answering in Partially Observable Environments,0,ALL,historical,0.4845837630283234,0.7349094234967828,-7.264700640162385,0.5100599376022515,0.7615881255425881,0.34200588623922035,1.8723331661139229
H302,Adaptive Discovering and Merging for Incremental Novel Class Discovery,0,ALL,historical,0.5654238846066779,0.9307124243063705,-9.645607694612943,0.5951500923163373,0.9644991722572321,2.551651455694397e-16,1.2477194116588561
H303,Assessing the Aesthetic Evaluation Capabilities of GPT-4 with Vision: Insights from Group and Individual Assessments,0,ALL,historical,0.7707715711325421,0.5856238772936332,-7.801175501321305,0.8112935873471995,0.6068832113471917,0.26494384385804043,1.7969010486006138
H304,"A challenge in A(G)I, cybernetics revived in the Ouroboros Model as one algorithm for all thinking",0,ALL,historical,0.8210358107103011,0.7624397810342746,-9.645607694612941,0.8642003846002428,0.7901178908743937,5.103302911388794e-16,1.3234546203797106
H305,Enhancing Court View Generation with Knowledge Injection and Guidance,0,ALL,historical,0.6154284908376817,0.5992032036227375,-7.171157306127428,0.6477836064370326,0.6209554947530921,0.3554429378026546,1.9035986254587365
H306,Improving Matrix Completion by Exploiting Rating Ordinality in Graph Neural Networks,0,ALL,historical,0.6992763068628598,0.8681473315504713,-7.051072813841877,0.7360395800640063,0.8996628397883343,0.3726924995320538,2.240293184712007
H307,Towards Automatic Composition of ASP Programs from Natural Language Specifications,0,ALL,historical,0.6687792669944872,0.8539252336621119,-8.889232005961833,0.7039392097273999,0.8849244509124075,0.10864974222465835,1.5427152840734917
H308,Towards Multimodal Human Intention Understanding Debiasing via Subject-Deconfounding,0,ALL,historical,0.8112092718956816,0.8557601210206481,-9.645607694612941,0.8538572320701034,0.8868259484021529,5.103302911388794e-16,1.3925465443778065
H309,BjTT: A Large-scale Multimodal Dataset for Traffic Prediction,0,ALL,historical,0.6678591430173146,0.8963940205777416,-9.645607694612943,0.702970711782999,0.9289349408953048,2.551651455694397e-16,1.3055245221426437
H310,RLPeri: Accelerating Visual Perimetry Test with Reinforcement Learning and Convolutional Feature Extraction,0,ALL,historical,0.8687547978848301,0.8292094488398749,-9.645607694612941,0.9144281170949866,0.8593114329917523,5.103302911388794e-16,1.4189916400693925
H311,MMoE: Robust Spoiler Detection with Multi-modal Information and Domain-aware Mixture-of-Experts,0,ALL,historical,0.7780475235239226,0.8420665782946176,-9.645607694612941,0.8189520606719187,0.8726353023125527,5.103302911388794e-16,1.3532698903875784
H312,Tapilot-Crossing: Benchmarking and Evolving LLMs Towards Interactive Data Analysis Agents,0,ALL,historical,0.7565563737317897,0.9306161599729095,-9.645607694612941,0.7963310499028575,0.9643994133332978,5.103302911388794e-16,1.4085843705889256
H313,Can Large Language Models Play Games? A Case Study of A Self-Play Approach,0,ALL,historical,0.827246255968431,0.7435103393453251,-8.817310200032969,0.8707373335500962,0.7705012720741342,0.11898096491167875,1.6104432967785813
H314,Enhancing Multi-Hop Knowledge Graph Reasoning through Reward Shaping Techniques,0,ALL,historical,0.7762537241080091,0.6384447396529552,-7.879511049302272,0.8170639552751675,0.6616215781004318,0.25369131786750015,1.81717672136923
H315,OntoChat: a Framework for Conversational Ontology Engineering using Language Models,0,ALL,historical,0.8237804395271454,0.8981706300992641,-9.645607694612941,0.8670893076510533,0.930776044944399,5.103302911388794e-16,1.4382922820763633
H316,Exact algorithms and heuristics for capacitated covering salesman problems,0,ALL,historical,0.7937245963532049,0.9358245641754293,-9.645607694612945,0.8354533291814505,0.9697968931680119,0.0,1.4442001778795701
H317,On Globular T-Spherical Fuzzy (G-TSF) Sets with Application to G-TSF Multi-Criteria Group Decision-Making,0,ALL,historical,0.5621213223041863,0.9257320996425095,-9.645607694612941,0.5916739033672702,0.9593380517108441,5.103302911388794e-16,1.2408095640624928
H318,A New Random Forest Ensemble of Intuitionistic Fuzzy Decision Trees,0,ALL,historical,0.6558196970088706,0.7505034152398893,-9.645607694612943,0.6902983121931808,0.7777482108015997,2.551651455694397e-16,1.1744372183958254
H319,An Improved Strategy for Blood Glucose Control Using Multi-Step Deep Reinforcement Learning,0,ALL,historical,0.9170696336785679,0.7630201845718267,-9.645607694612941,0.9652830239457894,0.7907193642370829,5.103302911388794e-16,1.4048019105462992
H320,Generating Feasible and Plausible Counterfactual Explanations for Outcome Prediction of Business Processes,0,ALL,historical,0.25189680548077065,0.8418263627738739,-9.645607694612941,0.26513985545615326,0.8723863664813873,5.103302911388794e-16,0.9100209775500337
H321,Planning and Acting While the Clock Ticks,0,ALL,historical,0.6277653202008148,0.9115592418107222,-9.645607694612941,0.660769023810172,0.9446506904053734,5.103302911388794e-16,1.2843357713724377
H322,Sphere Neural-Networks for Rational Reasoning,0,ALL,historical,0.6245023782376959,0.6072578749494892,-7.769022735206651,0.65733453817304,0.6293025669792375,0.26956243459619184,1.7032157706123014
H323,SensoryT5: Infusing Sensorimotor Norms into T5 for Enhanced Fine-grained Emotion Classification,0,ALL,historical,0.5136722472389097,0.5723917646603929,-8.8511001931992,0.5406776998414881,0.5931707461982644,0.11412719435510373,1.1923967427195612
H324,"Large language models for crowd decision making based on prompt design strategies using ChatGPT: models, analysis and challenges",0,ALL,historical,0.590505457720995,0.0,-4.961934166868044,0.6215502868620781,2.3010527426233145e-16,0.672787252537763,2.1792083608340698
H325,Using Large Language Models for OntoClean-based Ontology Refinement,0,ALL,historical,0.7978133812317934,0.5754735288700622,-8.415986232418517,0.8397570750333724,0.5963643846967869,0.1766292292386939,1.5904702408808622
H326,TrustSQL: A Reliability Benchmark for Text-to-SQL Models with Diverse Unanswerable Questions,0,ALL,historical,0.8081881086311491,0.5952157904802988,-7.486871261758424,0.8506772362391173,0.6168233304294065,0.3100921413522716,1.9492308067154982
H327,A Temporal Graph Network Framework for Dynamic Recommendation,0,ALL,historical,0.3538354320621814,0.7367783891835183,-8.812562776208338,0.37243773351224174,0.7635249384729378,0.11966290958879706,1.2079274115601364
H328,Rumor Detection with a novel graph neural network approach,0,ALL,historical,0.18495871477106973,0.824140466418315,-9.472322831200565,0.19468260745172872,0.854058436231314,0.02489154004244396,0.9012216850525442
H329,How Reliable is Your Simulator? Analysis on the Limitations of Current LLM-based User Simulators for Conversational Recommendation,0,ALL,historical,0.5299840640353446,0.9091843281251544,-9.472322831200565,0.5578470829123827,0.9421895625380629,0.02489154004244396,1.2622581664664663
H330,Re2LLM: Reflective Reinforcement Large Language Model for Session-based Recommendation,0,ALL,historical,0.5024382632234314,0.6890279835285156,-9.645607694612941,0.5288531080513075,0.7140410962823485,5.103302911388794e-16,0.9943153634669261
H331,Enabling Uncertainty Estimation in Iterative Neural Networks,0,ALL,historical,0.8069331565474788,0.842227018569434,-9.645607694612941,0.8493563071648732,0.8728015668946254,5.103302911388794e-16,1.3777262992476003
H332,KC-GenRe: A Knowledge-constrained Generative Re-ranking Method Based on Large Language Models for Knowledge Graph Completion,0,ALL,historical,0.5135971097423739,0.9062935579178444,-8.669292088488346,0.5405986121177163,0.9391938515114111,0.14024305715658444,1.5344416137947632
H333,D-PAD: Deep-Shallow Multi-Frequency Patterns Disentangling for Time Series Forecasting,0,ALL,historical,0.2752010435402099,0.813038921053028,-7.819679617735364,0.2896692745522092,0.8425538822617296,0.26228581622885005,1.5614930660232762
H334,Boosting Conversational Question Answering with Fine-Grained Retrieval-Augmentation and Self-Check,0,ALL,historical,0.5883207822523671,0.8374077305670258,-9.46250736359501,0.6192507557629636,0.8678073289669904,0.026301484916610638,1.25540018007549
H335,mALBERT: Is a Compact Multilingual BERT Model Still Worth It?,0,ALL,historical,0.777628823345123,0.8268241363070652,-9.645607694612945,0.818511348036939,0.8568395287779621,0.0,1.340280701451921
H336,LC-LLM: Explainable Lane-Change Intention and Trajectory Predictions with Large Language Models,0,ALL,historical,0.7774161760842544,0.7140748063707494,-9.645607694612941,0.8182875212047478,0.7399971695742806,5.103302911388794e-16,1.2466277526232241
H337,IME: Integrating Multi-curvature Shared and Specific Embedding for Temporal Knowledge Graph Completion,0,ALL,historical,0.7984854265743797,0.9328703028569644,-9.37737010305482,0.840464452027111,0.9667353861741469,0.03853104431440345,1.542087481347015
H338,Instruction-Driven Game Engines on Large Language Models,0,ALL,historical,0.8018590307267262,0.9148504626750523,-9.645607694612941,0.8440154177315478,0.9480613892597782,5.103302911388794e-16,1.4336614455930623
H339,A Theory for Length Generalization in Learning to Reason,0,ALL,historical,0.9111429481831962,0.0,-6.492048157820579,0.9590447529499435,2.3010527426233145e-16,0.4529937118598319,1.8997200820095348
H340,RLGNet: Repeating-Local-Global History Network for Temporal Knowledge Graph Reasoning,0,ALL,historical,0.39649240830400423,0.9043243072931283,-8.672659243169655,0.4173373283815258,0.9371531130965122,0.13975938152601633,1.432990806997471
H341,KGExplainer: Towards Exploring Connected Subgraph Explanations for Knowledge Graph Completion,0,ALL,historical,0.352359064418868,0.8671885350405694,-8.647037481892353,0.37088374832850296,0.898669237021236,0.14343982472360914,1.374241950088814
H342,Enhancing Decision Analysis with a Large Language Model: pyDecision a Comprehensive Library of MCDA Methods in Python,0,ALL,historical,0.7110038461053291,0.7864497929582924,-8.871882715781997,0.7483836749153482,0.8149995149097234,0.11114188460060079,1.5285612633615593
H343,Task-specific Scene Structure Representations,0,ALL,historical,0.5354523540008161,0.8420665782946176,-9.096306701559147,0.563602859005971,0.8726353023125527,0.07890445474983114,1.3462516659293968
H344,Class-Continuous Conditional Generative Neural Radiance Field,0,ALL,historical,0.6902090459043835,0.8363855312956621,-9.645607694612941,0.7264956231435318,0.866748021789645,5.103302911388794e-16,1.2745949159465428
H345,Detecting Severity of Diabetic Retinopathy from Fundus Images using Ensembled Transformers,0,ALL,historical,0.5045161371029541,0.8445349728174123,-9.444429500944349,0.5310402226477837,0.8751933045610067,0.02889828323580303,1.19723252985654
H346,Analogical Inference Enhanced Knowledge Graph Embedding,0,ALL,historical,-2.220446049250313e-16,0.6509142314151819,-6.812408895378903,2.337182257721629e-16,0.6745437376945719,0.4069754274584826,1.5570735588018643
H347,A New Perspective to Boost Vision Transformer for Medical Image Classification,0,ALL,historical,0.7405617046554642,0.8988644350080488,-9.645607694612943,0.7794954880589036,0.9314950363780091,2.551651455694397e-16,1.368792419549531
H348,PIE-QG: Paraphrased Information Extraction for Unsupervised Question Generation from Small Corpora,0,ALL,historical,-2.220446049250313e-16,0.7966037176221528,-6.452080972210651,2.337182257721629e-16,0.8255220476251907,0.4587348065025059,1.8072546543564176
H349,Transformer Based Geocoding,0,ALL,historical,0.8711741725570489,0.0,-7.566179675065559,0.9169746863127345,2.3010527426233145e-16,0.29869986792075265,1.4803294188520695
H350,Multi-Task Learning with Prior Information,0,ALL,historical,0.46456797244381054,0.9201608981843267,-7.718705018228186,0.4889918505644289,0.9535646043445427,0.27679033345792436,1.8460209975719883
H351,SPTS v2: Single-Point Scene Text Spotting,0,ALL,historical,0.6491822785005039,0.9263692737735434,-8.996973501343318,0.6833119425941243,0.9599983565546565,0.09317319283823688,1.547581221414617
H352,"Towards Long-Term Time-Series Forecasting: Feature, Pattern, and Distribution",0,ALL,historical,0.49014308536256346,0.6228284483860171,-8.815090904106635,0.515911531937961,0.6454383837996629,0.11929975613399643,1.2273293229250903
H353,All in Tokens: Unifying Output Space of Visual Tasks via Soft Token,0,ALL,historical,0.5270415175383689,0.7758314721785885,-9.096306701559147,0.5547498369929988,0.8039957275578797,0.07890445474983114,1.2842575885152807
H354,ReVoLT: Relational Reasoning and Voronoi Local Graph Planning for Target-driven Navigation,0,ALL,historical,0.35031281394008085,0.8202762390226594,-9.299037001929982,0.3687299196797545,0.8500539295467695,0.04978321882578915,1.0994851264456922
H355,An Image captioning algorithm based on the Hybrid Deep Learning Technique (CNN+GRU),0,ALL,historical,0.37858174478161655,0.7236503285355722,-8.836943710877577,0.398485041912922,0.7499203026073283,0.1161607051859386,1.209126038581047
H356,IMKGA-SM: Interpretable Multimodal Knowledge Graph Answer Prediction via Sequence Modeling,0,ALL,historical,0.3738988413864529,0.8461543321422993,-8.701208094868262,0.3935559427648044,0.8768714499125148,0.13565847581949453,1.3554881036905915
H357,Adaptive Pattern Extraction Multi-Task Learning for Multi-Step Conversion Estimations,0,ALL,historical,0.2625204347231662,0.8358866082723984,-8.682158168906808,0.276322004099811,0.8662309868491085,0.13839490637400104,1.2600296586941382
H358,SAIDS: A Novel Approach for Sentiment Analysis Informed of Dialect and Sarcasm,0,ALL,historical,0.3120702807878477,0.8955401988758072,-9.226645428254646,0.32847684980493913,0.9280501237345317,0.06018192139790557,1.1556763823263407
H359,Few-shot Node Classification with Extremely Weak Supervision,0,ALL,historical,0.3403157770712273,0.8498099828249523,-9.024384573677963,0.3582073054475545,0.8806598081265014,0.08923572368375901,1.2141830000686422
H360,A Lite Fireworks Algorithm for Optimization,0,ALL,historical,0.8354411061896514,0.8874033100278472,-9.645607694612941,0.8793630142092542,0.9196178493244684,5.103302911388794e-16,1.4391846908269796
H361,A Brain-inspired Memory Transformation based Differentiable Neural Computer for Reasoning-based Question Answering,0,ALL,historical,0.3658842898162815,0.8636396173888374,-7.304554744632544,0.3851200396543803,0.8949914864635861,0.33628103516025515,1.8647918087950108
H362,Foldsformer: Learning Sequential Multi-Step Cloth Manipulation With Space-Time Attention,0,ALL,historical,0.8454268217560832,0.8979530960182025,-9.645607694612941,0.8898737119406397,0.930550613935161,5.103302911388794e-16,1.456339460700642
H363,Fully Dynamic Online Selection through Online Contention Resolution Schemes,0,ALL,historical,0.8304022161028564,0.9111674810886861,-9.645607694612941,0.8740592129692093,0.9442447079748623,5.103302911388794e-16,1.4546431367552586
H364,A Study on the Generality of Neural Network Structures for Monocular Depth Estimation,0,ALL,historical,0.08293218354010157,0.6205002457859843,-8.200435981680602,0.08729220330729583,0.6430256627249954,0.20759198958454816,1.1032342667872035
H365,FullStop:Punctuation and Segmentation Prediction for Dutch with Transformers,0,ALL,historical,0.6459216838389719,0.8937114855292171,-7.989904919250151,0.6798799276640036,0.9261550243858834,0.23783376758794328,1.879412380609768
H366,DeMT: Deformable Mixer Transformer for Multi-Task Learning of Dense Prediction,0,ALL,historical,0.4085685497692291,0.8566851867867982,-8.682158168906808,0.4300483526299147,0.8877845959311145,0.13839490637400104,1.4002536247838262
H367,Language Models sounds the Death Knell of Knowledge Graphs,0,ALL,historical,0.5530339615807995,0.8414642776396977,-7.8416783477357255,0.5821087899706232,0.8720111369227405,0.2591258041083235,1.8111104517855
H368,Structured Case-based Reasoning for Inference-time Adaptation of Text-to-SQL parsers,0,ALL,historical,0.4268790969491526,0.8822690394055375,-8.749734399107533,0.44932154596534424,0.9142971942692263,0.12868790481117107,1.4126147542155842
H369,Analogical Relevance Index,0,ALL,historical,0.45735821699966484,0.8498099828249523,-8.840894919938574,0.4814030543798702,0.8806598081265014,0.11559313294321008,1.3786331223631225
H370,schlably: A Python Framework for Deep Reinforcement Learning Based Scheduling Experiments,0,ALL,historical,0.9065399584906789,0.8487446372000792,-9.645607694612941,0.9541997688326941,0.8795557882955383,5.103302911388794e-16,1.4670044457025875
H371,Orbit: A Unified Simulation Framework for Interactive Robot Learning Environments,0,ALL,historical,0.4655582452034299,0.8379755926469563,-9.645607694612941,0.49003418524527775,0.8683958055917196,5.103302911388794e-16,1.0867439926695992
H372,Beyond Graph Convolutional Network: An Interpretable Regularizer-centered Optimization Framework,0,ALL,historical,0.3559740507152336,0.7657381224557476,-6.176500363777514,0.37468878643633047,0.793535968776602,0.4983206399945524,2.180381404156727
H373,Learnable Path in Neural Controlled Differential Equations,0,ALL,historical,0.5275110908187628,0.6111517597583205,-9.04835883094267,0.5552440972971424,0.6333378077011841,0.0857919365407808,1.1653453653506132
H374,AdaPoinTr: Diverse Point Cloud Completion with Adaptive Geometry-Aware Transformers,0,ALL,historical,0.6226445497167318,0.9019334603842077,-9.645607694612941,0.6553790374489613,0.9346754735975379,5.103302911388794e-16,1.2720436088372007
H375,Decoding Structure-Spectrum Relationships with Physically Organized Latent Spaces,0,ALL,historical,0.9259685050987527,0.7998477727779869,-9.645607694612941,0.9746497385318178,0.8288838685602563,5.103302911388794e-16,1.4428268856736608
H376,AGMN: Association Graph-based Graph Matching Network for Coronary Artery Semantic Labeling on Invasive Coronary Angiograms,0,ALL,historical,0.7728096844684421,0.8193140786471138,-9.645607694612941,0.8134388510564887,0.8490568407988848,5.103302911388794e-16,1.3299965534843001
H377,Semantic Web Enabled Geographic Question Answering Framework: GeoTR,0,ALL,historical,0.03081849171061346,0.8908228728661342,-6.518083200885172,0.03243872196764555,0.9231615492266884,0.44925390271443155,1.8876149737415462
H378,LB-SimTSC: An Efficient Similarity-Aware Graph Neural Network for Semi-Supervised Time Series Classification,0,ALL,historical,0.28922836671200125,0.9403534498764776,-8.302536562007077,0.30443406059666506,0.9744901866019791,0.1929257306078184,1.5054537242784614
H379,Neural Spline Search for Quantile Probabilistic Modeling,0,ALL,historical,0.5173767381782015,0.9045575545775102,-9.645607694612941,0.5445769481479833,0.9373948277302082,5.103302911388794e-16,1.1855774207025547
H380,Safe Policy Improvement for POMDPs via Finite-State Controllers,0,ALL,historical,0.8554406234676696,0.925189574890357,-9.645607694612941,0.900413972398922,0.9587758322102609,5.103302911388794e-16,1.4873518436873476
H381,Modeling the evolution of temporal knowledge graphs with uncertainty,0,ALL,historical,0.8124450759993057,0.8848858457982285,-9.645607694612941,0.8551580064915243,0.9170089960393476,5.103302911388794e-16,1.417733602024699
H382,"Toward Building General Foundation Models for Language, Vision, and Vision-Language Understanding Tasks",0,ALL,historical,0.6898118687532071,0.7923514887370674,-9.279407032577078,0.7260775650730754,0.8211154542105066,0.05260296983322102,1.3692618400099181
H383,Serenity: Library Based Python Code Analysis for Code Completion and Automated Machine Learning,0,ALL,historical,0.758122929611454,0.8957911912664448,-9.414561210063107,0.7979799648174608,0.9283102276578173,0.03318872005659153,1.4640039541217014
H384,"Mephisto: A Framework for Portable, Reproducible, and Iterative Crowdsourcing",0,ALL,historical,-2.220446049250313e-16,0.8498099828249523,-8.036182145264206,2.337182257721629e-16,0.8806598081265014,0.23118626588641966,1.2824935112172504
H385,Towards Dependable Autonomous Systems Based on Bayesian Deep Learning Components,0,ALL,historical,0.6948098913162744,0.8773751282220311,-9.645607694612941,0.731338350248215,0.9092256241877266,5.103302911388794e-16,1.3124511795487548
H386,Sem@$K$: Is my knowledge graph embedding model semantic-aware?,0,ALL,historical,-2.220446049250313e-16,0.5271842527383581,-6.812408895378903,2.337182257721629e-16,0.5463221099386731,0.4069754274584826,1.454496256597145
H387,Eco-PiNN: A Physics-informed Neural Network for Eco-toll Estimation,0,ALL,historical,0.9500525865770025,0.8879234130024716,-9.645607694612941,1.0,0.9201568330915408,5.103302911388794e-16,1.536125466473234
H388,An Error-Guided Correction Model for Chinese Spelling Error Correction,0,ALL,historical,0.45756548287425447,0.8800270404178072,-9.29903796778819,0.48162121690846915,0.9119738061727592,0.04978308008488716,1.2393337186772007
H389,$β$-DARTS++: Bi-level Regularization for Proxy-robust Differentiable Architecture Search,0,ALL,historical,0.21510982718099103,0.9501635165026968,-8.952468240963439,0.22641886377681741,0.9846563785358927,0.09956616016977356,1.217775594274602
H390,Neuromorphic High-Frequency 3D Dancing Pose Estimation in Dynamic Environment,0,ALL,historical,0.7341918974027817,0.9005224654569949,-9.645607694612941,0.7727907989262391,0.9332132566937824,5.103302911388794e-16,1.3648032444960188
H391,Multi-fidelity surrogate modeling for temperature field prediction using deep convolution neural network,0,ALL,historical,0.874522569597395,0.8430235457368331,-9.645607694612941,0.9204991196837443,0.8736270096130992,5.103302911388794e-16,1.4353009034374762
H392,DQNAS: Neural Architecture Search using Reinforcement Learning,0,ALL,historical,0.6031506950532305,0.8443574200636927,-9.279407032577078,0.634860326233473,0.8750093062823524,0.05260296983322102,1.339403130595713
H393,BERT-ERC: Fine-tuning BERT is Enough for Emotion Recognition in Conversation,0,ALL,historical,0.33945389571371853,0.7921314707221035,-9.048360548027246,0.35730011213037816,0.8208874490955298,0.08579168988981178,1.1570292737052559
H394,Pathfinding Neural Cellular Automata,0,ALL,historical,0.7555252864087398,0.7835886623355464,-9.645607694612941,0.7952457549016988,0.8120345194446473,5.103302911388794e-16,1.2858242194770784
H395,Cooperation Learning Enhanced Colonic Polyp Segmentation Based on Transformer-CNN Fusion,0,ALL,historical,0.18602354913290742,0.9024698399729365,-5.483212143198934,0.19580342368535872,0.9352313248528062,0.5979081698206198,2.3995982233820814
